PerfID,EmpID,Rating,PerfDate
7047,1057,1,2021-12-31 00:00:00
7048,1058,3,2021-12-31 00:00:00
7049,1059,4,2021-12-31 00:00:00
7050,1060,3,2021-12-31 00:00:00
7051,1061,4,2021-12-31 00:00:00
7052,1062,1,2021-12-31 00:00:00
7053,1063,2,2021-12-31 00:00:00
7054,1065,3,2021-12-31 00:00:00
7055,1066,3,2021-12-31 00:00:00
7056,1067,3,2021-12-31 00:00:00
7057,1068,3,2021-12-31 00:00:00
7058,1069,3,2021-12-31 00:00:00
7059,1072,4,2021-12-31 00:00:00
7060,1073,1,2021-12-31 00:00:00
7061,1074,4,2021-12-31 00:00:00
7062,1075,1,2021-12-31 00:00:00
7063,1076,3,2021-12-31 00:00:00
7064,1077,5,2021-12-31 00:00:00
7065,1078,2,2021-12-31 00:00:00
7066,1079,3,2021-12-31 00:00:00
7067,1080,4,2021-12-31 00:00:00
7068,1081,1,2021-12-31 00:00:00
7069,1083,4,2021-12-31 00:00:00
7070,1084,2,2021-12-31 00:00:00
7071,1085,2,2021-12-31 00:00:00
7072,1086,2,2021-12-31 00:00:00
7073,1087,3,2021-12-31 00:00:00
7074,1088,1,2021-12-31 00:00:00
7075,1089,3,2021-12-31 00:00:00
7076,1090,2,2021-12-31 00:00:00
7077,1091,1,2021-12-31 00:00:00
7078,1092,4,2021-12-31 00:00:00
7079,1093,2,2021-12-31 00:00:00
7080,1094,5,2021-12-31 00:00:00
7081,1095,3,2021-12-31 00:00:00
7082,1096,1,2021-12-31 00:00:00
7083,1097,3,2021-12-31 00:00:00
7084,1101,3,2021-12-31 00:00:00
7085,1102,4,2021-12-31 00:00:00
7086,1103,3,2021-12-31 00:00:00
7087,1104,1,2021-12-31 00:00:00
7088,1105,2,2021-12-31 00:00:00
7089,1106,2,2021-12-31 00:00:00
7090,1107,3,2021-12-31 00:00:00
7091,1108,4,2021-12-31 00:00:00
7092,1109,4,2021-12-31 00:00:00
7093,1110,2,2021-12-31 00:00:00
7094,1111,3,2021-12-31 00:00:00
7095,1112,3,2021-12-31 00:00:00
7096,1113,3,2021-12-31 00:00:00
7097,1114,1,2021-12-31 00:00:00
7098,1115,2,2021-12-31 00:00:00
7099,1117,4,2021-12-31 00:00:00
7100,1121,2,2021-12-31 00:00:00
7101,1122,3,2021-12-31 00:00:00
7102,1123,5,2021-12-31 00:00:00
7103,1124,2,2021-12-31 00:00:00
7104,1125,2,2021-12-31 00:00:00
7105,1126,4,2021-12-31 00:00:00
7106,1127,3,2021-12-31 00:00:00
7107,1128,2,2021-12-31 00:00:00
7108,1129,1,2021-12-31 00:00:00
7109,1130,5,2021-12-31 00:00:00
7110,1131,3,2021-12-31 00:00:00
7111,1132,2,2021-12-31 00:00:00
7112,1133,3,2021-12-31 00:00:00
7113,1134,3,2021-12-31 00:00:00
7114,1135,4,2021-12-31 00:00:00
7115,1136,5,2021-12-31 00:00:00
7116,1137,3,2021-12-31 00:00:00
7117,1138,4,2021-12-31 00:00:00
7118,1140,3,2021-12-31 00:00:00
7119,1141,1,2021-12-31 00:00:00
7120,1142,5,2021-12-31 00:00:00
7121,1143,3,2021-12-31 00:00:00
7122,1145,2,2021-12-31 00:00:00
7123,1146,3,2021-12-31 00:00:00
7124,1147,4,2021-12-31 00:00:00
7125,1148,2,2021-12-31 00:00:00
7126,1150,5,2021-12-31 00:00:00
7127,1151,1,2021-12-31 00:00:00
7128,1152,3,2021-12-31 00:00:00
7129,1154,4,2021-12-31 00:00:00
7130,1155,4,2021-12-31 00:00:00
7131,1157,3,2021-12-31 00:00:00
7132,1158,2,2021-12-31 00:00:00
7133,1160,4,2021-12-31 00:00:00
7134,1161,3,2021-12-31 00:00:00
7135,1162,2,2021-12-31 00:00:00
7136,1163,1,2021-12-31 00:00:00
7137,1164,2,2021-12-31 00:00:00
7138,1166,2,2021-12-31 00:00:00
7139,1167,1,2021-12-31 00:00:00
7140,1169,4,2021-12-31 00:00:00
7141,1170,4,2021-12-31 00:00:00
7142,1171,2,2021-12-31 00:00:00
7143,1172,3,2021-12-31 00:00:00
7144,1174,5,2021-12-31 00:00:00
7145,1175,1,2021-12-31 00:00:00
7146,1177,2,2021-12-31 00:00:00
7147,1178,3,2021-12-31 00:00:00
7148,1179,4,2021-12-31 00:00:00
7149,1180,4,2021-12-31 00:00:00
7150,1181,4,2021-12-31 00:00:00
7151,1182,3,2021-12-31 00:00:00
7152,1183,3,2021-12-31 00:00:00
7153,1184,3,2021-12-31 00:00:00
7154,1185,3,2021-12-31 00:00:00
7155,1186,4,2021-12-31 00:00:00
7156,1187,2,2021-12-31 00:00:00
7157,1188,4,2021-12-31 00:00:00
7158,1189,4,2021-12-31 00:00:00
7159,1190,1,2021-12-31 00:00:00
7160,1191,3,2021-12-31 00:00:00
7161,1192,3,2021-12-31 00:00:00
7162,1193,3,2021-12-31 00:00:00
7163,1194,1,2021-12-31 00:00:00
7164,1195,3,2021-12-31 00:00:00
7165,1196,3,2021-12-31 00:00:00
7166,1197,3,2021-12-31 00:00:00
7167,1199,2,2021-12-31 00:00:00
7168,1200,2,2021-12-31 00:00:00
7169,1201,3,2021-12-31 00:00:00
7170,1202,3,2021-12-31 00:00:00
7171,1203,5,2021-12-31 00:00:00
7172,1204,5,2021-12-31 00:00:00
7173,1205,3,2021-12-31 00:00:00
7174,1206,4,2021-12-31 00:00:00
7175,1207,4,2021-12-31 00:00:00
7176,1208,3,2021-12-31 00:00:00
7177,1209,5,2021-12-31 00:00:00
7178,1210,3,2021-12-31 00:00:00
7179,1211,2,2021-12-31 00:00:00
7180,1212,4,2021-12-31 00:00:00
7181,1213,5,2021-12-31 00:00:00
7182,1214,1,2021-12-31 00:00:00
7183,1216,3,2021-12-31 00:00:00
7184,1217,2,2021-12-31 00:00:00
7185,1218,4,2021-12-31 00:00:00
7186,1219,2,2021-12-31 00:00:00
7187,1220,3,2021-12-31 00:00:00
7188,1221,4,2021-12-31 00:00:00
7189,1222,3,2021-12-31 00:00:00
7190,1223,2,2021-12-31 00:00:00
7191,1224,3,2021-12-31 00:00:00
7192,1225,4,2021-12-31 00:00:00
7193,1226,4,2021-12-31 00:00:00
7194,1227,3,2021-12-31 00:00:00
7195,1228,1,2021-12-31 00:00:00
7196,1229,3,2021-12-31 00:00:00
7197,1230,4,2021-12-31 00:00:00
7198,1231,2,2021-12-31 00:00:00
7199,1232,3,2021-12-31 00:00:00
7200,1234,1,2021-12-31 00:00:00
7201,1236,2,2021-12-31 00:00:00
7202,1237,1,2021-12-31 00:00:00
7203,1238,3,2021-12-31 00:00:00
7204,1239,3,2021-12-31 00:00:00
7205,1240,3,2021-12-31 00:00:00
7206,1241,3,2021-12-31 00:00:00
7207,1242,3,2021-12-31 00:00:00
7208,1243,1,2021-12-31 00:00:00
7209,1245,2,2021-12-31 00:00:00
7210,1246,4,2021-12-31 00:00:00
7211,1247,4,2021-12-31 00:00:00
7212,1248,4,2021-12-31 00:00:00
7213,1249,4,2021-12-31 00:00:00
7214,1250,5,2021-12-31 00:00:00
7215,1251,2,2021-12-31 00:00:00
7216,1252,1,2021-12-31 00:00:00
7217,1253,3,2021-12-31 00:00:00
7218,1254,2,2021-12-31 00:00:00
7219,1255,3,2021-12-31 00:00:00
7220,1256,5,2021-12-31 00:00:00
7221,1257,4,2021-12-31 00:00:00
7222,1258,2,2021-12-31 00:00:00
7223,1259,2,2021-12-31 00:00:00
7224,1260,2,2021-12-31 00:00:00
7225,1261,5,2021-12-31 00:00:00
7226,1262,3,2021-12-31 00:00:00
7227,1263,2,2021-12-31 00:00:00
7228,1264,1,2021-12-31 00:00:00
7229,1265,3,2021-12-31 00:00:00
7230,1266,3,2021-12-31 00:00:00
7231,1267,4,2021-12-31 00:00:00
7232,1268,2,2021-12-31 00:00:00
7233,1269,3,2021-12-31 00:00:00
7234,1270,1,2021-12-31 00:00:00
7235,1271,3,2021-12-31 00:00:00
7236,1272,2,2021-12-31 00:00:00
7237,1273,2,2021-12-31 00:00:00
7238,1274,4,2021-12-31 00:00:00
7239,1275,5,2021-12-31 00:00:00
7240,1276,2,2021-12-31 00:00:00
7241,1277,2,2021-12-31 00:00:00
7242,1278,3,2021-12-31 00:00:00
7243,1279,3,2021-12-31 00:00:00
7244,1280,4,2021-12-31 00:00:00
7245,1281,4,2021-12-31 00:00:00
7246,1282,3,2021-12-31 00:00:00
7247,1283,1,2021-12-31 00:00:00
7248,1284,4,2021-12-31 00:00:00
7249,1285,3,2021-12-31 00:00:00
7250,1286,4,2021-12-31 00:00:00
7251,1287,1,2021-12-31 00:00:00
7252,1288,3,2021-12-31 00:00:00
7253,1290,3,2021-12-31 00:00:00
7254,1291,3,2021-12-31 00:00:00
7255,1293,1,2021-12-31 00:00:00
7256,1295,3,2021-12-31 00:00:00
7257,1296,3,2021-12-31 00:00:00
7258,1297,3,2021-12-31 00:00:00
7259,1299,3,2021-12-31 00:00:00
7260,1300,1,2021-12-31 00:00:00
7261,1302,3,2021-12-31 00:00:00
7262,1303,3,2021-12-31 00:00:00
7263,1304,1,2021-12-31 00:00:00
7264,1305,3,2021-12-31 00:00:00
7265,1306,3,2021-12-31 00:00:00
7266,1307,2,2021-12-31 00:00:00
7267,1308,2,2021-12-31 00:00:00
7268,1309,4,2021-12-31 00:00:00
7269,1311,3,2021-12-31 00:00:00
7270,1312,3,2021-12-31 00:00:00
7271,1313,3,2021-12-31 00:00:00
7272,1314,1,2021-12-31 00:00:00
7273,1315,2,2021-12-31 00:00:00
7274,1316,5,2021-12-31 00:00:00
7275,1317,3,2021-12-31 00:00:00
7276,1318,5,2021-12-31 00:00:00
7277,1320,5,2021-12-31 00:00:00
7278,1321,3,2021-12-31 00:00:00
7279,1322,3,2021-12-31 00:00:00
7280,1323,2,2021-12-31 00:00:00
7281,1324,2,2021-12-31 00:00:00
7282,1325,1,2021-12-31 00:00:00
7283,1326,3,2021-12-31 00:00:00
7284,1327,5,2021-12-31 00:00:00
7285,1328,3,2021-12-31 00:00:00
7286,1329,5,2021-12-31 00:00:00
7287,1330,3,2021-12-31 00:00:00
7288,1331,3,2021-12-31 00:00:00
7289,1332,3,2021-12-31 00:00:00
7290,1333,4,2021-12-31 00:00:00
7291,1334,4,2021-12-31 00:00:00
7292,1335,4,2021-12-31 00:00:00
7293,1336,4,2021-12-31 00:00:00
7294,1337,2,2021-12-31 00:00:00
7295,1338,2,2021-12-31 00:00:00
7296,1339,4,2021-12-31 00:00:00
7297,1340,3,2021-12-31 00:00:00
7298,1341,3,2021-12-31 00:00:00
7299,1342,1,2021-12-31 00:00:00
7300,1343,2,2021-12-31 00:00:00
7301,1344,2,2021-12-31 00:00:00
7302,1345,3,2021-12-31 00:00:00
7303,1346,4,2021-12-31 00:00:00
7304,1347,4,2021-12-31 00:00:00
7305,1348,1,2021-12-31 00:00:00
7306,1349,3,2021-12-31 00:00:00
7307,1350,3,2021-12-31 00:00:00
7308,1351,2,2021-12-31 00:00:00
7309,1352,4,2021-12-31 00:00:00
7310,1353,5,2021-12-31 00:00:00
7311,1354,3,2021-12-31 00:00:00
7312,1355,3,2021-12-31 00:00:00
7313,1356,3,2021-12-31 00:00:00
7314,1357,3,2021-12-31 00:00:00
7315,1358,2,2021-12-31 00:00:00
7316,1359,2,2021-12-31 00:00:00
7317,1360,1,2021-12-31 00:00:00
7318,1361,2,2021-12-31 00:00:00
7319,1362,2,2021-12-31 00:00:00
7320,1363,2,2021-12-31 00:00:00
7321,1364,3,2021-12-31 00:00:00
7322,1365,3,2021-12-31 00:00:00
7323,1366,5,2021-12-31 00:00:00
7324,1367,3,2021-12-31 00:00:00
7325,1368,1,2021-12-31 00:00:00
7326,1369,1,2021-12-31 00:00:00
7327,1370,3,2021-12-31 00:00:00
7328,1371,3,2021-12-31 00:00:00
7329,1372,3,2021-12-31 00:00:00
7330,1373,1,2021-12-31 00:00:00
7331,1374,3,2021-12-31 00:00:00
7332,1375,3,2021-12-31 00:00:00
7333,1376,2,2021-12-31 00:00:00
7334,1377,5,2021-12-31 00:00:00
7335,1378,2,2021-12-31 00:00:00
7336,1379,3,2021-12-31 00:00:00
7337,1380,3,2021-12-31 00:00:00
7338,1381,2,2021-12-31 00:00:00
7339,1382,1,2021-12-31 00:00:00
7340,1383,4,2021-12-31 00:00:00
7341,1384,3,2021-12-31 00:00:00
7342,1385,1,2021-12-31 00:00:00
7343,1386,4,2021-12-31 00:00:00
7344,1387,4,2021-12-31 00:00:00
7345,1388,4,2021-12-31 00:00:00
7346,1389,3,2021-12-31 00:00:00
7347,1390,1,2021-12-31 00:00:00
7348,1391,5,2021-12-31 00:00:00
7349,1392,1,2021-12-31 00:00:00
7350,1393,2,2021-12-31 00:00:00
7351,1394,3,2021-12-31 00:00:00
7352,1395,4,2021-12-31 00:00:00
7353,1396,5,2021-12-31 00:00:00
7354,1397,2,2021-12-31 00:00:00
7355,1398,4,2021-12-31 00:00:00
7356,1399,4,2021-12-31 00:00:00
7357,1400,3,2021-12-31 00:00:00
7358,1401,3,2021-12-31 00:00:00
7359,1402,1,2021-12-31 00:00:00
7360,1403,4,2021-12-31 00:00:00
7361,1404,2,2021-12-31 00:00:00
7362,1405,3,2021-12-31 00:00:00
7363,1406,3,2021-12-31 00:00:00
7364,1407,2,2021-12-31 00:00:00
7365,1408,2,2021-12-31 00:00:00
7366,1409,4,2021-12-31 00:00:00
7367,1410,5,2021-12-31 00:00:00
7368,1411,2,2021-12-31 00:00:00
7369,1412,3,2021-12-31 00:00:00
7370,1413,3,2021-12-31 00:00:00
7371,1414,3,2021-12-31 00:00:00
7372,1415,3,2021-12-31 00:00:00
7373,1427,3,2021-12-31 00:00:00
7374,2,5,2022-12-31 00:00:00
7375,4,3,2022-12-31 00:00:00
7376,8,5,2022-12-31 00:00:00
7377,12,4,2022-12-31 00:00:00
7378,13,4,2022-12-31 00:00:00
7379,14,4,2022-12-31 00:00:00
7380,15,5,2022-12-31 00:00:00
7381,16,5,2022-12-31 00:00:00
7382,17,1,2022-12-31 00:00:00
7383,18,3,2022-12-31 00:00:00
7384,19,5,2022-12-31 00:00:00
7385,20,3,2022-12-31 00:00:00
7386,21,2,2022-12-31 00:00:00
7387,23,3,2022-12-31 00:00:00
7388,24,2,2022-12-31 00:00:00
7389,25,3,2022-12-31 00:00:00
7390,26,3,2022-12-31 00:00:00
7391,27,3,2022-12-31 00:00:00
7392,29,3,2022-12-31 00:00:00
7393,30,1,2022-12-31 00:00:00
7394,32,5,2022-12-31 00:00:00
7395,33,5,2022-12-31 00:00:00
7396,34,5,2022-12-31 00:00:00
7397,35,3,2022-12-31 00:00:00
7398,36,4,2022-12-31 00:00:00
7399,37,5,2022-12-31 00:00:00
7400,38,1,2022-12-31 00:00:00
7401,39,1,2022-12-31 00:00:00
7402,44,2,2022-12-31 00:00:00
7403,45,4,2022-12-31 00:00:00
7404,46,4,2022-12-31 00:00:00
7405,47,3,2022-12-31 00:00:00
7406,48,4,2022-12-31 00:00:00
7407,50,4,2022-12-31 00:00:00
7408,54,4,2022-12-31 00:00:00
7409,55,3,2022-12-31 00:00:00
7410,56,5,2022-12-31 00:00:00
7411,57,1,2022-12-31 00:00:00
7412,58,3,2022-12-31 00:00:00
7413,59,5,2022-12-31 00:00:00
7414,60,4,2022-12-31 00:00:00
7415,62,1,2022-12-31 00:00:00
7416,64,2,2022-12-31 00:00:00
7417,65,4,2022-12-31 00:00:00
7418,66,4,2022-12-31 00:00:00
7419,67,3,2022-12-31 00:00:00
7420,68,1,2022-12-31 00:00:00
7421,69,4,2022-12-31 00:00:00
7422,74,4,2022-12-31 00:00:00
7423,75,5,2022-12-31 00:00:00
7424,77,3,2022-12-31 00:00:00
7425,78,1,2022-12-31 00:00:00
7426,79,3,2022-12-31 00:00:00
7427,80,1,2022-12-31 00:00:00
7428,83,2,2022-12-31 00:00:00
7429,84,3,2022-12-31 00:00:00
7430,85,3,2022-12-31 00:00:00
7431,86,3,2022-12-31 00:00:00
7432,87,3,2022-12-31 00:00:00
7433,88,3,2022-12-31 00:00:00
7434,89,3,2022-12-31 00:00:00
7435,90,1,2022-12-31 00:00:00
7436,91,3,2022-12-31 00:00:00
7437,92,3,2022-12-31 00:00:00
7438,93,3,2022-12-31 00:00:00
7439,94,4,2022-12-31 00:00:00
7440,96,3,2022-12-31 00:00:00
7441,98,3,2022-12-31 00:00:00
7442,99,3,2022-12-31 00:00:00
7443,100,4,2022-12-31 00:00:00
7444,101,3,2022-12-31 00:00:00
7445,102,4,2022-12-31 00:00:00
7446,104,4,2022-12-31 00:00:00
7447,105,3,2022-12-31 00:00:00
7448,107,3,2022-12-31 00:00:00
7449,108,1,2022-12-31 00:00:00
7450,109,3,2022-12-31 00:00:00
7451,110,3,2022-12-31 00:00:00
7452,111,4,2022-12-31 00:00:00
7453,112,4,2022-12-31 00:00:00
7454,113,4,2022-12-31 00:00:00
7455,114,2,2022-12-31 00:00:00
7456,115,3,2022-12-31 00:00:00
7457,116,3,2022-12-31 00:00:00
7458,118,3,2022-12-31 00:00:00
7459,119,4,2022-12-31 00:00:00
7460,122,4,2022-12-31 00:00:00
7461,123,3,2022-12-31 00:00:00
7462,125,3,2022-12-31 00:00:00
7463,127,2,2022-12-31 00:00:00
7464,128,3,2022-12-31 00:00:00
7465,129,4,2022-12-31 00:00:00
7466,130,5,2022-12-31 00:00:00
7467,131,3,2022-12-31 00:00:00
7468,134,2,2022-12-31 00:00:00
7469,135,4,2022-12-31 00:00:00
7470,136,5,2022-12-31 00:00:00
7471,137,3,2022-12-31 00:00:00
7472,139,4,2022-12-31 00:00:00
7473,143,3,2022-12-31 00:00:00
7474,144,4,2022-12-31 00:00:00
7475,145,4,2022-12-31 00:00:00
7476,146,3,2022-12-31 00:00:00
7477,148,5,2022-12-31 00:00:00
7478,149,4,2022-12-31 00:00:00
7479,150,1,2022-12-31 00:00:00
7480,152,2,2022-12-31 00:00:00
7481,154,5,2022-12-31 00:00:00
7482,156,3,2022-12-31 00:00:00
7483,157,2,2022-12-31 00:00:00
7484,160,4,2022-12-31 00:00:00
7485,162,3,2022-12-31 00:00:00
7486,163,3,2022-12-31 00:00:00
7487,166,5,2022-12-31 00:00:00
7488,168,4,2022-12-31 00:00:00
7489,169,4,2022-12-31 00:00:00
7490,170,3,2022-12-31 00:00:00
7491,171,5,2022-12-31 00:00:00
7492,172,3,2022-12-31 00:00:00
7493,174,1,2022-12-31 00:00:00
7494,176,2,2022-12-31 00:00:00
7495,179,3,2022-12-31 00:00:00
7496,181,2,2022-12-31 00:00:00
7497,182,4,2022-12-31 00:00:00
7498,185,5,2022-12-31 00:00:00
7499,186,2,2022-12-31 00:00:00
7500,187,3,2022-12-31 00:00:00
7501,188,5,2022-12-31 00:00:00
7502,189,2,2022-12-31 00:00:00
7503,191,5,2022-12-31 00:00:00
7504,193,5,2022-12-31 00:00:00
7505,194,3,2022-12-31 00:00:00
7506,196,4,2022-12-31 00:00:00
7507,197,3,2022-12-31 00:00:00
7508,198,5,2022-12-31 00:00:00
7509,200,3,2022-12-31 00:00:00
7510,204,4,2022-12-31 00:00:00
7511,205,2,2022-12-31 00:00:00
7512,206,1,2022-12-31 00:00:00
7513,208,3,2022-12-31 00:00:00
7514,209,2,2022-12-31 00:00:00
7515,212,3,2022-12-31 00:00:00
7516,213,4,2022-12-31 00:00:00
7517,216,3,2022-12-31 00:00:00
7518,218,3,2022-12-31 00:00:00
7519,219,5,2022-12-31 00:00:00
7520,220,3,2022-12-31 00:00:00
7521,221,1,2022-12-31 00:00:00
7522,222,3,2022-12-31 00:00:00
7523,223,2,2022-12-31 00:00:00
7524,224,3,2022-12-31 00:00:00
7525,225,4,2022-12-31 00:00:00
7526,227,1,2022-12-31 00:00:00
7527,229,2,2022-12-31 00:00:00
7528,230,5,2022-12-31 00:00:00
7529,231,3,2022-12-31 00:00:00
7530,235,4,2022-12-31 00:00:00
7531,236,3,2022-12-31 00:00:00
7532,237,4,2022-12-31 00:00:00
7533,238,3,2022-12-31 00:00:00
7534,239,4,2022-12-31 00:00:00
7535,240,4,2022-12-31 00:00:00
7536,241,3,2022-12-31 00:00:00
7537,242,1,2022-12-31 00:00:00
7538,244,2,2022-12-31 00:00:00
7539,245,3,2022-12-31 00:00:00
7540,246,2,2022-12-31 00:00:00
7541,247,2,2022-12-31 00:00:00
7542,248,4,2022-12-31 00:00:00
7543,249,3,2022-12-31 00:00:00
7544,251,3,2022-12-31 00:00:00
7545,252,5,2022-12-31 00:00:00
7546,255,2,2022-12-31 00:00:00
7547,256,3,2022-12-31 00:00:00
7548,258,3,2022-12-31 00:00:00
7549,259,2,2022-12-31 00:00:00
7550,260,3,2022-12-31 00:00:00
7551,261,1,2022-12-31 00:00:00
7552,262,3,2022-12-31 00:00:00
7553,263,2,2022-12-31 00:00:00
7554,264,4,2022-12-31 00:00:00
7555,265,3,2022-12-31 00:00:00
7556,267,3,2022-12-31 00:00:00
7557,268,3,2022-12-31 00:00:00
7558,269,2,2022-12-31 00:00:00
7559,270,3,2022-12-31 00:00:00
7560,271,3,2022-12-31 00:00:00
7561,272,2,2022-12-31 00:00:00
7562,274,5,2022-12-31 00:00:00
7563,277,3,2022-12-31 00:00:00
7564,278,4,2022-12-31 00:00:00
7565,279,5,2022-12-31 00:00:00
7566,280,3,2022-12-31 00:00:00
7567,281,3,2022-12-31 00:00:00
7568,282,3,2022-12-31 00:00:00
7569,283,3,2022-12-31 00:00:00
7570,284,3,2022-12-31 00:00:00
7571,286,5,2022-12-31 00:00:00
7572,288,4,2022-12-31 00:00:00
7573,289,5,2022-12-31 00:00:00
7574,291,4,2022-12-31 00:00:00
7575,294,3,2022-12-31 00:00:00
7576,295,3,2022-12-31 00:00:00
7577,296,1,2022-12-31 00:00:00
7578,297,5,2022-12-31 00:00:00
7579,298,3,2022-12-31 00:00:00
7580,302,2,2022-12-31 00:00:00
7581,304,4,2022-12-31 00:00:00
7582,305,4,2022-12-31 00:00:00
7583,306,1,2022-12-31 00:00:00
7584,307,4,2022-12-31 00:00:00
7585,308,4,2022-12-31 00:00:00
7586,310,3,2022-12-31 00:00:00
7587,312,3,2022-12-31 00:00:00
7588,313,3,2022-12-31 00:00:00
7589,315,3,2022-12-31 00:00:00
7590,318,3,2022-12-31 00:00:00
7591,319,5,2022-12-31 00:00:00
7592,320,2,2022-12-31 00:00:00
7593,323,4,2022-12-31 00:00:00
7594,324,3,2022-12-31 00:00:00
7595,325,3,2022-12-31 00:00:00
7596,326,2,2022-12-31 00:00:00
7597,327,3,2022-12-31 00:00:00
7598,329,4,2022-12-31 00:00:00
7599,330,5,2022-12-31 00:00:00
7600,331,3,2022-12-31 00:00:00
7601,332,2,2022-12-31 00:00:00
7602,333,3,2022-12-31 00:00:00
7603,335,3,2022-12-31 00:00:00
7604,336,4,2022-12-31 00:00:00
7605,337,1,2022-12-31 00:00:00
7606,339,1,2022-12-31 00:00:00
7607,340,3,2022-12-31 00:00:00
7608,341,3,2022-12-31 00:00:00
7609,342,1,2022-12-31 00:00:00
7610,344,4,2022-12-31 00:00:00
7611,346,4,2022-12-31 00:00:00
7612,349,3,2022-12-31 00:00:00
7613,352,4,2022-12-31 00:00:00
7614,354,5,2022-12-31 00:00:00
7615,355,3,2022-12-31 00:00:00
7616,357,3,2022-12-31 00:00:00
7617,359,4,2022-12-31 00:00:00
7618,360,2,2022-12-31 00:00:00
7619,362,2,2022-12-31 00:00:00
7620,363,3,2022-12-31 00:00:00
7621,364,1,2022-12-31 00:00:00
7622,365,2,2022-12-31 00:00:00
7623,366,4,2022-12-31 00:00:00
7624,367,3,2022-12-31 00:00:00
7625,369,3,2022-12-31 00:00:00
7626,371,3,2022-12-31 00:00:00
7627,372,4,2022-12-31 00:00:00
7628,374,3,2022-12-31 00:00:00
7629,375,1,2022-12-31 00:00:00
7630,376,4,2022-12-31 00:00:00
7631,377,2,2022-12-31 00:00:00
7632,379,5,2022-12-31 00:00:00
7633,380,3,2022-12-31 00:00:00
7634,381,4,2022-12-31 00:00:00
7635,382,3,2022-12-31 00:00:00
7636,383,4,2022-12-31 00:00:00
7637,384,2,2022-12-31 00:00:00
7638,385,2,2022-12-31 00:00:00
7639,386,3,2022-12-31 00:00:00
7640,388,2,2022-12-31 00:00:00
7641,389,2,2022-12-31 00:00:00
7642,390,3,2022-12-31 00:00:00
7643,392,2,2022-12-31 00:00:00
7644,393,2,2022-12-31 00:00:00
7645,394,2,2022-12-31 00:00:00
7646,395,3,2022-12-31 00:00:00
7647,396,2,2022-12-31 00:00:00
7648,397,3,2022-12-31 00:00:00
7649,398,1,2022-12-31 00:00:00
7650,399,2,2022-12-31 00:00:00
7651,400,3,2022-12-31 00:00:00
7652,402,1,2022-12-31 00:00:00
7653,403,2,2022-12-31 00:00:00
7654,404,4,2022-12-31 00:00:00
7655,405,1,2022-12-31 00:00:00
7656,406,4,2022-12-31 00:00:00
7657,407,3,2022-12-31 00:00:00
7658,408,3,2022-12-31 00:00:00
7659,410,3,2022-12-31 00:00:00
7660,411,3,2022-12-31 00:00:00
7661,412,4,2022-12-31 00:00:00
7662,413,2,2022-12-31 00:00:00
7663,415,2,2022-12-31 00:00:00
7664,416,3,2022-12-31 00:00:00
7665,417,3,2022-12-31 00:00:00
7666,418,3,2022-12-31 00:00:00
7667,419,2,2022-12-31 00:00:00
7668,423,1,2022-12-31 00:00:00
7669,424,3,2022-12-31 00:00:00
7670,427,4,2022-12-31 00:00:00
7671,428,4,2022-12-31 00:00:00
7672,429,3,2022-12-31 00:00:00
7673,430,2,2022-12-31 00:00:00
7674,431,4,2022-12-31 00:00:00
7675,432,3,2022-12-31 00:00:00
7676,433,5,2022-12-31 00:00:00
7677,434,4,2022-12-31 00:00:00
7678,435,2,2022-12-31 00:00:00
7679,436,2,2022-12-31 00:00:00
7680,437,5,2022-12-31 00:00:00
7681,438,3,2022-12-31 00:00:00
7682,439,4,2022-12-31 00:00:00
7683,442,3,2022-12-31 00:00:00
7684,443,3,2022-12-31 00:00:00
7685,444,3,2022-12-31 00:00:00
7686,446,3,2022-12-31 00:00:00
7687,447,2,2022-12-31 00:00:00
7688,448,5,2022-12-31 00:00:00
7689,449,5,2022-12-31 00:00:00
7690,450,2,2022-12-31 00:00:00
7691,452,3,2022-12-31 00:00:00
7692,453,3,2022-12-31 00:00:00
7693,454,3,2022-12-31 00:00:00
7694,455,3,2022-12-31 00:00:00
7695,456,5,2022-12-31 00:00:00
7696,458,3,2022-12-31 00:00:00
7697,460,3,2022-12-31 00:00:00
7698,462,1,2022-12-31 00:00:00
7699,466,3,2022-12-31 00:00:00
7700,467,1,2022-12-31 00:00:00
7701,468,3,2022-12-31 00:00:00
7702,469,3,2022-12-31 00:00:00
7703,470,3,2022-12-31 00:00:00
7704,471,3,2022-12-31 00:00:00
7705,472,2,2022-12-31 00:00:00
7706,473,3,2022-12-31 00:00:00
7707,475,5,2022-12-31 00:00:00
7708,476,2,2022-12-31 00:00:00
7709,478,2,2022-12-31 00:00:00
7710,479,4,2022-12-31 00:00:00
7711,480,3,2022-12-31 00:00:00
7712,483,2,2022-12-31 00:00:00
7713,484,3,2022-12-31 00:00:00
7714,485,3,2022-12-31 00:00:00
7715,487,3,2022-12-31 00:00:00
7716,490,5,2022-12-31 00:00:00
7717,491,1,2022-12-31 00:00:00
7718,492,2,2022-12-31 00:00:00
7719,493,3,2022-12-31 00:00:00
7720,494,4,2022-12-31 00:00:00
7721,496,3,2022-12-31 00:00:00
7722,497,3,2022-12-31 00:00:00
7723,498,2,2022-12-31 00:00:00
7724,499,1,2022-12-31 00:00:00
7725,505,3,2022-12-31 00:00:00
7726,506,1,2022-12-31 00:00:00
7727,507,5,2022-12-31 00:00:00
7728,508,3,2022-12-31 00:00:00
