ActID,ActionID,EmpID,EffectiveDt
1768,10,1397,1970-01-01 00:00:00.000001397
1769,90,588,1970-01-01 00:00:00.000000588
1770,10,1398,1970-01-01 00:00:00.000001398
1771,91,776,1970-01-01 00:00:00.000000776
1772,10,1399,1970-01-01 00:00:00.000001399
1773,90,474,1970-01-01 00:00:00.000000474
1774,10,1400,1970-01-01 00:00:00.000001400
1775,91,106,1970-01-01 00:00:00.000000106
1776,10,1401,1970-01-01 00:00:00.000001401
1777,91,121,1970-01-01 00:00:00.000000121
1778,10,1402,1970-01-01 00:00:00.000001402
1779,91,51,1970-01-01 00:00:00.000000051
1780,10,1403,1970-01-01 00:00:00.000001403
1781,91,717,1970-01-01 00:00:00.000000717
1782,10,1404,1970-01-01 00:00:00.000001404
1783,90,1064,1970-01-01 00:00:00.000001064
1784,10,1405,1970-01-01 00:00:00.000001405
1785,91,847,1970-01-01 00:00:00.000000847
1786,10,1406,1970-01-01 00:00:00.000001406
1787,91,195,1970-01-01 00:00:00.000000195
1788,10,1407,1970-01-01 00:00:00.000001407
1789,91,878,1970-01-01 00:00:00.000000878
1790,10,1408,1970-01-01 00:00:00.000001408
1791,90,451,1970-01-01 00:00:00.000000451
1792,10,1409,1970-01-01 00:00:00.000001409
1793,90,588,1970-01-01 00:00:00.000000588
1794,10,1410,1970-01-01 00:00:00.000001410
1795,90,317,1970-01-01 00:00:00.000000317
1796,10,1411,1970-01-01 00:00:00.000001411
1797,91,159,1970-01-01 00:00:00.000000159
1798,10,1412,1970-01-01 00:00:00.000001412
1799,90,97,1970-01-01 00:00:00.000000097
1800,10,1413,1970-01-01 00:00:00.000001413
1801,90,969,1970-01-01 00:00:00.000000969
1802,10,1414,1970-01-01 00:00:00.000001414
1803,91,276,1970-01-01 00:00:00.000000276
1804,10,1415,1970-01-01 00:00:00.000001415
1805,91,161,1970-01-01 00:00:00.000000161
1806,10,1416,1970-01-01 00:00:00.000001416
1807,90,1148,1970-01-01 00:00:00.000001148
1808,10,1417,1970-01-01 00:00:00.000001417
1809,91,97,1970-01-01 00:00:00.000000097
1810,10,1418,1970-01-01 00:00:00.000001418
1811,90,678,1970-01-01 00:00:00.000000678
1812,10,1419,1970-01-01 00:00:00.000001419
1813,90,548,1970-01-01 00:00:00.000000548
1814,10,1420,1970-01-01 00:00:00.000001420
1815,91,657,1970-01-01 00:00:00.000000657
1816,10,1421,1970-01-01 00:00:00.000001421
1817,90,1103,1970-01-01 00:00:00.000001103
1818,10,1422,1970-01-01 00:00:00.000001422
1819,91,368,1970-01-01 00:00:00.000000368
1820,10,1423,1970-01-01 00:00:00.000001423
1821,90,686,1970-01-01 00:00:00.000000686
1822,10,1424,1970-01-01 00:00:00.000001424
1823,90,1299,1970-01-01 00:00:00.000001299
1824,10,1425,1970-01-01 00:00:00.000001425
1825,91,1242,1970-01-01 00:00:00.000001242
1826,10,1426,1970-01-01 00:00:00.000001426
1827,90,1377,1970-01-01 00:00:00.000001377
1828,10,1427,1970-01-01 00:00:00.000001427
1829,90,243,1970-01-01 00:00:00.000000243
1830,10,1428,1970-01-01 00:00:00.000001428
1831,91,180,1970-01-01 00:00:00.000000180
1832,10,1429,1970-01-01 00:00:00.000001429
1833,91,1157,1970-01-01 00:00:00.000001157
1834,10,1430,1970-01-01 00:00:00.000001430
1835,90,6,1970-01-01 00:00:00.000000006
1836,10,1431,1970-01-01 00:00:00.000001431
1837,91,152,1970-01-01 00:00:00.000000152
1838,10,1432,1970-01-01 00:00:00.000001432
1839,90,728,1970-01-01 00:00:00.000000728
1840,10,1433,1970-01-01 00:00:00.000001433
1841,91,343,1970-01-01 00:00:00.000000343
1842,10,1434,1970-01-01 00:00:00.000001434
1843,90,1067,1970-01-01 00:00:00.000001067
1844,10,1435,1970-01-01 00:00:00.000001435
1845,90,1084,1970-01-01 00:00:00.000001084
1846,10,1436,1970-01-01 00:00:00.000001436
1847,90,735,1970-01-01 00:00:00.000000735
1848,10,1437,1970-01-01 00:00:00.000001437
1849,91,70,1970-01-01 00:00:00.000000070
1850,10,1438,1970-01-01 00:00:00.000001438
1851,91,1076,1970-01-01 00:00:00.000001076
1852,10,1439,1970-01-01 00:00:00.000001439
1853,90,812,1970-01-01 00:00:00.000000812
1854,10,1440,1970-01-01 00:00:00.000001440
1855,90,715,1970-01-01 00:00:00.000000715
1856,10,1441,1970-01-01 00:00:00.000001441
1857,90,954,1970-01-01 00:00:00.000000954
1858,10,1442,1970-01-01 00:00:00.000001442
1859,91,378,1970-01-01 00:00:00.000000378
1860,10,1443,1970-01-01 00:00:00.000001443
1861,91,555,1970-01-01 00:00:00.000000555
1862,10,1444,1970-01-01 00:00:00.000001444
1863,91,1211,1970-01-01 00:00:00.000001211
1864,10,1445,1970-01-01 00:00:00.000001445
1865,91,846,1970-01-01 00:00:00.000000846
1866,10,1446,1970-01-01 00:00:00.000001446
1867,91,1369,1970-01-01 00:00:00.000001369
1868,10,1447,1970-01-01 00:00:00.000001447
1869,91,203,1970-01-01 00:00:00.000000203
1870,10,1448,1970-01-01 00:00:00.000001448
1871,91,421,1970-01-01 00:00:00.000000421
1872,10,1449,1970-01-01 00:00:00.000001449
1873,91,299,1970-01-01 00:00:00.000000299
1874,10,1450,1970-01-01 00:00:00.000001450
1875,91,1248,1970-01-01 00:00:00.000001248
1876,10,1451,1970-01-01 00:00:00.000001451
1877,90,1095,1970-01-01 00:00:00.000001095
1878,10,1452,1970-01-01 00:00:00.000001452
1879,90,856,1970-01-01 00:00:00.000000856
1880,10,1453,1970-01-01 00:00:00.000001453
1881,90,1218,1970-01-01 00:00:00.000001218
1882,10,1454,1970-01-01 00:00:00.000001454
1883,90,1014,1970-01-01 00:00:00.000001014
1884,10,1455,1970-01-01 00:00:00.000001455
1885,91,464,1970-01-01 00:00:00.000000464
1886,10,1456,1970-01-01 00:00:00.000001456
1887,91,465,1970-01-01 00:00:00.000000465
1888,10,1457,1970-01-01 00:00:00.000001457
1889,91,28,1970-01-01 00:00:00.000000028
1890,10,1458,1970-01-01 00:00:00.000001458
1891,90,391,1970-01-01 00:00:00.000000391
1892,10,1459,1970-01-01 00:00:00.000001459
1893,90,753,1970-01-01 00:00:00.000000753
1894,10,1460,1970-01-01 00:00:00.000001460
1895,91,22,1970-01-01 00:00:00.000000022
1896,10,1461,1970-01-01 00:00:00.000001461
1897,90,81,1970-01-01 00:00:00.000000081
1898,10,1462,1970-01-01 00:00:00.000001462
1899,91,347,1970-01-01 00:00:00.000000347
1900,10,1463,1970-01-01 00:00:00.000001463
1901,90,425,1970-01-01 00:00:00.000000425
1902,10,1464,1970-01-01 00:00:00.000001464
1903,91,772,1970-01-01 00:00:00.000000772
1904,10,1465,1970-01-01 00:00:00.000001465
1905,91,1207,1970-01-01 00:00:00.000001207
1906,10,1466,1970-01-01 00:00:00.000001466
1907,91,155,1970-01-01 00:00:00.000000155
1908,10,1467,1970-01-01 00:00:00.000001467
1909,90,1132,1970-01-01 00:00:00.000001132
1910,10,1468,1970-01-01 00:00:00.000001468
1911,91,924,1970-01-01 00:00:00.000000924
1912,10,1469,1970-01-01 00:00:00.000001469
1913,90,1194,1970-01-01 00:00:00.000001194
1914,10,1470,1970-01-01 00:00:00.000001470
1915,91,655,1970-01-01 00:00:00.000000655
1916,10,1471,1970-01-01 00:00:00.000001471
1917,90,656,1970-01-01 00:00:00.000000656
1918,10,1472,1970-01-01 00:00:00.000001472
1919,90,1290,1970-01-01 00:00:00.000001290
1920,10,1473,1970-01-01 00:00:00.000001473
1921,90,623,1970-01-01 00:00:00.000000623
1922,10,1474,1970-01-01 00:00:00.000001474
1923,90,567,1970-01-01 00:00:00.000000567
1924,10,1475,1970-01-01 00:00:00.000001475
1925,90,852,1970-01-01 00:00:00.000000852
1926,10,1476,1970-01-01 00:00:00.000001476
1927,91,1054,1970-01-01 00:00:00.000001054
1928,10,1477,1970-01-01 00:00:00.000001477
1929,91,758,1970-01-01 00:00:00.000000758
1930,10,1478,1970-01-01 00:00:00.000001478
1931,91,504,1970-01-01 00:00:00.000000504
1932,10,1479,1970-01-01 00:00:00.000001479
1933,91,1303,1970-01-01 00:00:00.000001303
1934,10,1480,1970-01-01 00:00:00.000001480
1935,90,1245,1970-01-01 00:00:00.000001245
1936,10,1481,1970-01-01 00:00:00.000001481
1937,91,292,1970-01-01 00:00:00.000000292
1938,10,1482,1970-01-01 00:00:00.000001482
1939,90,10,1970-01-01 00:00:00.000000010
1940,10,1483,1970-01-01 00:00:00.000001483
1941,91,656,1970-01-01 00:00:00.000000656
1942,10,1484,1970-01-01 00:00:00.000001484
1943,91,1209,1970-01-01 00:00:00.000001209
1944,10,1485,1970-01-01 00:00:00.000001485
1945,91,1321,1970-01-01 00:00:00.000001321
1946,10,1486,1970-01-01 00:00:00.000001486
1947,90,867,1970-01-01 00:00:00.000000867
1948,10,1487,1970-01-01 00:00:00.000001487
1949,90,1329,1970-01-01 00:00:00.000001329
1950,10,1488,1970-01-01 00:00:00.000001488
1951,90,1360,1970-01-01 00:00:00.000001360
1952,10,1489,1970-01-01 00:00:00.000001489
1953,91,901,1970-01-01 00:00:00.000000901
1954,10,1490,1970-01-01 00:00:00.000001490
1955,91,394,1970-01-01 00:00:00.000000394
1956,10,1491,1970-01-01 00:00:00.000001491
1957,90,1237,1970-01-01 00:00:00.000001237
1958,10,1492,1970-01-01 00:00:00.000001492
1959,90,364,1970-01-01 00:00:00.000000364
1960,10,1493,1970-01-01 00:00:00.000001493
1961,90,749,1970-01-01 00:00:00.000000749
1962,10,1494,1970-01-01 00:00:00.000001494
1963,91,1453,1970-01-01 00:00:00.000001453
1964,10,1495,1970-01-01 00:00:00.000001495
1965,90,726,1970-01-01 00:00:00.000000726
1966,10,1496,1970-01-01 00:00:00.000001496
1967,91,152,1970-01-01 00:00:00.000000152
1968,10,1497,1970-01-01 00:00:00.000001497
1969,90,1022,1970-01-01 00:00:00.000001022
1970,10,1498,1970-01-01 00:00:00.000001498
1971,90,511,1970-01-01 00:00:00.000000511
1972,10,1499,1970-01-01 00:00:00.000001499
1973,91,981,1970-01-01 00:00:00.000000981
1974,10,1500,1970-01-01 00:00:00.000001500
1975,90,869,1970-01-01 00:00:00.000000869
1976,10,1501,1970-01-01 00:00:00.000001501
1977,90,357,1970-01-01 00:00:00.000000357
1978,10,1502,1970-01-01 00:00:00.000001502
1979,91,1427,1970-01-01 00:00:00.000001427
1980,10,1503,1970-01-01 00:00:00.000001503
1981,91,1295,1970-01-01 00:00:00.000001295
1982,10,1504,1970-01-01 00:00:00.000001504
1983,91,643,1970-01-01 00:00:00.000000643
1984,10,1505,1970-01-01 00:00:00.000001505
1985,91,820,1970-01-01 00:00:00.000000820
1986,10,1506,1970-01-01 00:00:00.000001506
1987,90,1220,1970-01-01 00:00:00.000001220
1988,10,1507,1970-01-01 00:00:00.000001507
1989,91,1183,1970-01-01 00:00:00.000001183
1990,10,1508,1970-01-01 00:00:00.000001508
1991,90,247,1970-01-01 00:00:00.000000247
1992,10,1509,1970-01-01 00:00:00.000001509
1993,91,1228,1970-01-01 00:00:00.000001228
1994,10,1510,1970-01-01 00:00:00.000001510
1995,90,146,1970-01-01 00:00:00.000000146
1996,10,1511,1970-01-01 00:00:00.000001511
1997,91,1404,1970-01-01 00:00:00.000001404
1998,10,1512,1970-01-01 00:00:00.000001512
1999,90,651,1970-01-01 00:00:00.000000651
2000,10,1513,1970-01-01 00:00:00.000001513
2001,91,1339,1970-01-01 00:00:00.000001339
2002,10,1514,1970-01-01 00:00:00.000001514
2003,90,205,1970-01-01 00:00:00.000000205
2004,10,1515,1970-01-01 00:00:00.000001515
2005,90,824,1970-01-01 00:00:00.000000824
2006,10,1516,1970-01-01 00:00:00.000001516
2007,90,920,1970-01-01 00:00:00.000000920
2008,10,1517,1970-01-01 00:00:00.000001517
2009,90,416,1970-01-01 00:00:00.000000416
2010,10,1518,1970-01-01 00:00:00.000001518
2011,90,965,1970-01-01 00:00:00.000000965
2012,10,1519,1970-01-01 00:00:00.000001519
2013,91,1214,1970-01-01 00:00:00.000001214
2014,10,1520,1970-01-01 00:00:00.000001520
2015,90,1010,1970-01-01 00:00:00.000001010
2016,10,1521,1970-01-01 00:00:00.000001521
2017,90,720,1970-01-01 00:00:00.000000720
2018,10,1522,1970-01-01 00:00:00.000001522
2019,90,264,1970-01-01 00:00:00.000000264
2020,10,1523,1970-01-01 00:00:00.000001523
2021,90,313,1970-01-01 00:00:00.000000313
2022,10,1524,1970-01-01 00:00:00.000001524
2023,90,430,1970-01-01 00:00:00.000000430
2024,10,1525,1970-01-01 00:00:00.000001525
2025,90,751,1970-01-01 00:00:00.000000751
2026,10,1526,1970-01-01 00:00:00.000001526
2027,91,1417,1970-01-01 00:00:00.000001417
2028,10,1527,1970-01-01 00:00:00.000001527
2029,90,436,1970-01-01 00:00:00.000000436
2030,10,1528,1970-01-01 00:00:00.000001528
2031,91,305,1970-01-01 00:00:00.000000305
2032,10,1529,1970-01-01 00:00:00.000001529
2033,91,1009,1970-01-01 00:00:00.000001009
2034,10,1530,1970-01-01 00:00:00.000001530
2035,90,1022,1970-01-01 00:00:00.000001022
2036,10,1531,1970-01-01 00:00:00.000001531
2037,90,762,1970-01-01 00:00:00.000000762
2038,10,1532,1970-01-01 00:00:00.000001532
2039,91,1272,1970-01-01 00:00:00.000001272
2040,10,1533,1970-01-01 00:00:00.000001533
2041,91,1024,1970-01-01 00:00:00.000001024
2042,10,1534,1970-01-01 00:00:00.000001534
2043,91,1503,1970-01-01 00:00:00.000001503
2044,10,1535,1970-01-01 00:00:00.000001535
2045,90,623,1970-01-01 00:00:00.000000623
2046,10,1536,1970-01-01 00:00:00.000001536
2047,91,185,1970-01-01 00:00:00.000000185
2048,10,1537,1970-01-01 00:00:00.000001537
2049,91,1339,1970-01-01 00:00:00.000001339
2050,10,1538,1970-01-01 00:00:00.000001538
2051,90,1164,1970-01-01 00:00:00.000001164
2052,10,1539,1970-01-01 00:00:00.000001539
2053,91,157,1970-01-01 00:00:00.000000157
2054,10,1540,1970-01-01 00:00:00.000001540
2055,90,1012,1970-01-01 00:00:00.000001012
2056,10,1541,1970-01-01 00:00:00.000001541
2057,90,1279,1970-01-01 00:00:00.000001279
2058,10,1542,1970-01-01 00:00:00.000001542
2059,90,1438,1970-01-01 00:00:00.000001438
2060,10,1543,1970-01-01 00:00:00.000001543
2061,90,1357,1970-01-01 00:00:00.000001357
2062,10,1544,1970-01-01 00:00:00.000001544
2063,90,44,1970-01-01 00:00:00.000000044
2064,10,1545,1970-01-01 00:00:00.000001545
2065,90,174,1970-01-01 00:00:00.000000174
2066,10,1546,1970-01-01 00:00:00.000001546
2067,90,720,1970-01-01 00:00:00.000000720
2068,10,1547,1970-01-01 00:00:00.000001547
2069,91,236,1970-01-01 00:00:00.000000236
2070,10,1548,1970-01-01 00:00:00.000001548
2071,91,672,1970-01-01 00:00:00.000000672
2072,10,1549,1970-01-01 00:00:00.000001549
2073,91,521,1970-01-01 00:00:00.000000521
2074,10,1550,1970-01-01 00:00:00.000001550
2075,91,888,1970-01-01 00:00:00.000000888
2076,10,1551,1970-01-01 00:00:00.000001551
2077,91,977,1970-01-01 00:00:00.000000977
2078,10,1552,1970-01-01 00:00:00.000001552
2079,90,840,1970-01-01 00:00:00.000000840
2080,10,1553,1970-01-01 00:00:00.000001553
2081,91,727,1970-01-01 00:00:00.000000727
2082,10,1554,1970-01-01 00:00:00.000001554
2083,91,331,1970-01-01 00:00:00.000000331
2084,10,1555,1970-01-01 00:00:00.000001555
2085,91,1145,1970-01-01 00:00:00.000001145
2086,10,1556,1970-01-01 00:00:00.000001556
2087,90,930,1970-01-01 00:00:00.000000930
2088,10,1557,1970-01-01 00:00:00.000001557
2089,90,577,1970-01-01 00:00:00.000000577
2090,10,1558,1970-01-01 00:00:00.000001558
2091,90,1284,1970-01-01 00:00:00.000001284
2092,10,1559,1970-01-01 00:00:00.000001559
2093,91,443,1970-01-01 00:00:00.000000443
2094,10,1560,1970-01-01 00:00:00.000001560
2095,91,1232,1970-01-01 00:00:00.000001232
2096,10,1561,1970-01-01 00:00:00.000001561
2097,91,935,1970-01-01 00:00:00.000000935
2098,10,1562,1970-01-01 00:00:00.000001562
2099,30,11,1970-01-01 00:00:00.000000011
2100,30,28,1970-01-01 00:00:00.000000028
2101,30,51,1970-01-01 00:00:00.000000051
2102,30,53,1970-01-01 00:00:00.000000053
2103,30,71,1970-01-01 00:00:00.000000071
2104,30,76,1970-01-01 00:00:00.000000076
2105,30,120,1970-01-01 00:00:00.000000120
2106,30,124,1970-01-01 00:00:00.000000124
2107,30,138,1970-01-01 00:00:00.000000138
2108,30,146,1970-01-01 00:00:00.000000146
2109,30,152,1970-01-01 00:00:00.000000152
2110,30,159,1970-01-01 00:00:00.000000159
2111,30,167,1970-01-01 00:00:00.000000167
2112,30,177,1970-01-01 00:00:00.000000177
2113,30,195,1970-01-01 00:00:00.000000195
2114,30,199,1970-01-01 00:00:00.000000199
2115,30,205,1970-01-01 00:00:00.000000205
2116,30,215,1970-01-01 00:00:00.000000215
2117,30,226,1970-01-01 00:00:00.000000226
2118,30,234,1970-01-01 00:00:00.000000234
2119,30,236,1970-01-01 00:00:00.000000236
2120,30,257,1970-01-01 00:00:00.000000257
2121,30,264,1970-01-01 00:00:00.000000264
2122,30,273,1970-01-01 00:00:00.000000273
2123,30,276,1970-01-01 00:00:00.000000276
2124,30,285,1970-01-01 00:00:00.000000285
2125,30,287,1970-01-01 00:00:00.000000287
2126,30,290,1970-01-01 00:00:00.000000290
2127,30,300,1970-01-01 00:00:00.000000300
2128,30,311,1970-01-01 00:00:00.000000311
2129,30,322,1970-01-01 00:00:00.000000322
2130,30,361,1970-01-01 00:00:00.000000361
2131,30,387,1970-01-01 00:00:00.000000387
2132,30,394,1970-01-01 00:00:00.000000394
2133,30,409,1970-01-01 00:00:00.000000409
2134,30,436,1970-01-01 00:00:00.000000436
2135,30,463,1970-01-01 00:00:00.000000463
2136,30,477,1970-01-01 00:00:00.000000477
2137,30,481,1970-01-01 00:00:00.000000481
2138,30,509,1970-01-01 00:00:00.000000509
2139,30,511,1970-01-01 00:00:00.000000511
2140,30,513,1970-01-01 00:00:00.000000513
2141,30,521,1970-01-01 00:00:00.000000521
2142,30,525,1970-01-01 00:00:00.000000525
2143,30,555,1970-01-01 00:00:00.000000555
2144,30,557,1970-01-01 00:00:00.000000557
2145,30,577,1970-01-01 00:00:00.000000577
2146,30,598,1970-01-01 00:00:00.000000598
2147,30,603,1970-01-01 00:00:00.000000603
2148,30,623,1970-01-01 00:00:00.000000623
2149,30,628,1970-01-01 00:00:00.000000628
2150,30,663,1970-01-01 00:00:00.000000663
2151,30,701,1970-01-01 00:00:00.000000701
2152,30,705,1970-01-01 00:00:00.000000705
2153,30,708,1970-01-01 00:00:00.000000708
2154,30,710,1970-01-01 00:00:00.000000710
2155,30,727,1970-01-01 00:00:00.000000727
2156,30,734,1970-01-01 00:00:00.000000734
2157,30,749,1970-01-01 00:00:00.000000749
2158,30,790,1970-01-01 00:00:00.000000790
2159,30,812,1970-01-01 00:00:00.000000812
2160,30,823,1970-01-01 00:00:00.000000823
2161,30,837,1970-01-01 00:00:00.000000837
2162,30,839,1970-01-01 00:00:00.000000839
2163,30,840,1970-01-01 00:00:00.000000840
2164,30,846,1970-01-01 00:00:00.000000846
2165,30,847,1970-01-01 00:00:00.000000847
2166,30,856,1970-01-01 00:00:00.000000856
2167,30,858,1970-01-01 00:00:00.000000858
2168,30,862,1970-01-01 00:00:00.000000862
2169,30,867,1970-01-01 00:00:00.000000867
2170,30,910,1970-01-01 00:00:00.000000910
2171,30,924,1970-01-01 00:00:00.000000924
2172,30,935,1970-01-01 00:00:00.000000935
2173,30,937,1970-01-01 00:00:00.000000937
2174,30,950,1970-01-01 00:00:00.000000950
2175,30,955,1970-01-01 00:00:00.000000955
2176,30,960,1970-01-01 00:00:00.000000960
2177,30,965,1970-01-01 00:00:00.000000965
2178,30,969,1970-01-01 00:00:00.000000969
2179,30,977,1970-01-01 00:00:00.000000977
2180,30,985,1970-01-01 00:00:00.000000985
2181,30,988,1970-01-01 00:00:00.000000988
2182,30,996,1970-01-01 00:00:00.000000996
2183,30,1021,1970-01-01 00:00:00.000001021
2184,30,1052,1970-01-01 00:00:00.000001052
2185,30,1054,1970-01-01 00:00:00.000001054
2186,30,1056,1970-01-01 00:00:00.000001056
2187,30,1067,1970-01-01 00:00:00.000001067
2188,30,1076,1970-01-01 00:00:00.000001076
2189,30,1082,1970-01-01 00:00:00.000001082
2190,30,1098,1970-01-01 00:00:00.000001098
2191,30,1118,1970-01-01 00:00:00.000001118
2192,30,1119,1970-01-01 00:00:00.000001119
2193,30,1132,1970-01-01 00:00:00.000001132
2194,30,1139,1970-01-01 00:00:00.000001139
2195,30,1144,1970-01-01 00:00:00.000001144
2196,30,1145,1970-01-01 00:00:00.000001145
2197,30,1148,1970-01-01 00:00:00.000001148
2198,30,1149,1970-01-01 00:00:00.000001149
2199,30,1153,1970-01-01 00:00:00.000001153
2200,30,1157,1970-01-01 00:00:00.000001157
2201,30,1159,1970-01-01 00:00:00.000001159
2202,30,1164,1970-01-01 00:00:00.000001164
2203,30,1165,1970-01-01 00:00:00.000001165
2204,30,1168,1970-01-01 00:00:00.000001168
2205,30,1173,1970-01-01 00:00:00.000001173
2206,30,1176,1970-01-01 00:00:00.000001176
2207,30,1194,1970-01-01 00:00:00.000001194
2208,30,1198,1970-01-01 00:00:00.000001198
2209,30,1207,1970-01-01 00:00:00.000001207
2210,30,1209,1970-01-01 00:00:00.000001209
2211,30,1211,1970-01-01 00:00:00.000001211
2212,30,1214,1970-01-01 00:00:00.000001214
2213,30,1218,1970-01-01 00:00:00.000001218
2214,30,1220,1970-01-01 00:00:00.000001220
2215,30,1235,1970-01-01 00:00:00.000001235
2216,30,1237,1970-01-01 00:00:00.000001237
2217,30,1242,1970-01-01 00:00:00.000001242
2218,30,1245,1970-01-01 00:00:00.000001245
2219,30,1248,1970-01-01 00:00:00.000001248
2220,30,1272,1970-01-01 00:00:00.000001272
2221,30,1279,1970-01-01 00:00:00.000001279
2222,30,1284,1970-01-01 00:00:00.000001284
2223,30,1290,1970-01-01 00:00:00.000001290
2224,30,1292,1970-01-01 00:00:00.000001292
2225,30,1294,1970-01-01 00:00:00.000001294
2226,30,1295,1970-01-01 00:00:00.000001295
2227,30,1299,1970-01-01 00:00:00.000001299
2228,30,1301,1970-01-01 00:00:00.000001301
2229,30,1303,1970-01-01 00:00:00.000001303
2230,30,1310,1970-01-01 00:00:00.000001310
2231,30,1329,1970-01-01 00:00:00.000001329
2232,30,1339,1970-01-01 00:00:00.000001339
2233,30,1357,1970-01-01 00:00:00.000001357
2234,30,1360,1970-01-01 00:00:00.000001360
2235,30,1369,1970-01-01 00:00:00.000001369
2236,30,1427,1970-01-01 00:00:00.000001427
2237,30,1438,1970-01-01 00:00:00.000001438
2238,30,1453,1970-01-01 00:00:00.000001453
2239,30,1503,1970-01-01 00:00:00.000001503
2240,30,3,1970-01-01 00:00:00.000000003
2241,30,11,1970-01-01 00:00:00.000000011
2242,30,22,1970-01-01 00:00:00.000000022
2243,30,41,1970-01-01 00:00:00.000000041
2244,30,43,1970-01-01 00:00:00.000000043
2245,30,51,1970-01-01 00:00:00.000000051
2246,30,106,1970-01-01 00:00:00.000000106
2247,30,124,1970-01-01 00:00:00.000000124
2248,30,151,1970-01-01 00:00:00.000000151
2249,30,177,1970-01-01 00:00:00.000000177
2250,30,195,1970-01-01 00:00:00.000000195
2251,30,199,1970-01-01 00:00:00.000000199
2252,30,203,1970-01-01 00:00:00.000000203
2253,30,232,1970-01-01 00:00:00.000000232
2254,30,234,1970-01-01 00:00:00.000000234
2255,30,236,1970-01-01 00:00:00.000000236
2256,30,243,1970-01-01 00:00:00.000000243
2257,30,247,1970-01-01 00:00:00.000000247
2258,30,257,1970-01-01 00:00:00.000000257
2259,30,264,1970-01-01 00:00:00.000000264
2260,30,266,1970-01-01 00:00:00.000000266
2261,30,276,1970-01-01 00:00:00.000000276
2262,30,285,1970-01-01 00:00:00.000000285
2263,30,292,1970-01-01 00:00:00.000000292
2264,30,314,1970-01-01 00:00:00.000000314
2265,30,317,1970-01-01 00:00:00.000000317
2266,30,331,1970-01-01 00:00:00.000000331
2267,30,338,1970-01-01 00:00:00.000000338
2268,30,348,1970-01-01 00:00:00.000000348
2269,30,356,1970-01-01 00:00:00.000000356
2270,30,361,1970-01-01 00:00:00.000000361
2271,30,394,1970-01-01 00:00:00.000000394
2272,30,425,1970-01-01 00:00:00.000000425
2273,30,436,1970-01-01 00:00:00.000000436
2274,30,464,1970-01-01 00:00:00.000000464
2275,30,474,1970-01-01 00:00:00.000000474
2276,30,481,1970-01-01 00:00:00.000000481
2277,30,511,1970-01-01 00:00:00.000000511
2278,30,525,1970-01-01 00:00:00.000000525
2279,30,548,1970-01-01 00:00:00.000000548
2280,30,563,1970-01-01 00:00:00.000000563
2281,30,567,1970-01-01 00:00:00.000000567
2282,30,577,1970-01-01 00:00:00.000000577
2283,30,588,1970-01-01 00:00:00.000000588
2284,30,609,1970-01-01 00:00:00.000000609
2285,30,623,1970-01-01 00:00:00.000000623
2286,30,643,1970-01-01 00:00:00.000000643
2287,30,672,1970-01-01 00:00:00.000000672
2288,30,687,1970-01-01 00:00:00.000000687
2289,30,707,1970-01-01 00:00:00.000000707
2290,30,710,1970-01-01 00:00:00.000000710
2291,30,721,1970-01-01 00:00:00.000000721
2292,30,734,1970-01-01 00:00:00.000000734
2293,30,749,1970-01-01 00:00:00.000000749
2294,30,753,1970-01-01 00:00:00.000000753
2295,30,758,1970-01-01 00:00:00.000000758
2296,30,782,1970-01-01 00:00:00.000000782
2297,30,812,1970-01-01 00:00:00.000000812
2298,30,823,1970-01-01 00:00:00.000000823
2299,30,840,1970-01-01 00:00:00.000000840
2300,30,854,1970-01-01 00:00:00.000000854
2301,30,855,1970-01-01 00:00:00.000000855
2302,30,869,1970-01-01 00:00:00.000000869
2303,30,910,1970-01-01 00:00:00.000000910
2304,30,933,1970-01-01 00:00:00.000000933
2305,30,937,1970-01-01 00:00:00.000000937
2306,30,945,1970-01-01 00:00:00.000000945
2307,30,960,1970-01-01 00:00:00.000000960
2308,30,962,1970-01-01 00:00:00.000000962
2309,30,969,1970-01-01 00:00:00.000000969
2310,30,981,1970-01-01 00:00:00.000000981
2311,30,988,1970-01-01 00:00:00.000000988
2312,30,1009,1970-01-01 00:00:00.000001009
2313,30,1010,1970-01-01 00:00:00.000001010
2314,30,1012,1970-01-01 00:00:00.000001012
2315,30,1014,1970-01-01 00:00:00.000001014
2316,30,1021,1970-01-01 00:00:00.000001021
2317,30,1070,1970-01-01 00:00:00.000001070
2318,30,1139,1970-01-01 00:00:00.000001139
2319,30,1144,1970-01-01 00:00:00.000001144
2320,30,1145,1970-01-01 00:00:00.000001145
2321,30,1153,1970-01-01 00:00:00.000001153
2322,30,1164,1970-01-01 00:00:00.000001164
2323,30,1165,1970-01-01 00:00:00.000001165
2324,30,1168,1970-01-01 00:00:00.000001168
2325,30,1173,1970-01-01 00:00:00.000001173
2326,30,1183,1970-01-01 00:00:00.000001183
2327,30,1218,1970-01-01 00:00:00.000001218
2328,30,1232,1970-01-01 00:00:00.000001232
2329,30,1233,1970-01-01 00:00:00.000001233
2330,30,1235,1970-01-01 00:00:00.000001235
2331,30,1237,1970-01-01 00:00:00.000001237
2332,30,1244,1970-01-01 00:00:00.000001244
2333,30,1245,1970-01-01 00:00:00.000001245
2334,30,1248,1970-01-01 00:00:00.000001248
2335,30,1272,1970-01-01 00:00:00.000001272
2336,30,1279,1970-01-01 00:00:00.000001279
